,predator_radius,predator_pos_x,predator_pos_y,predator_vel_x,predator_vel_y,prey_radius,prey_pos_x,prey_pos_y,prey_vel_x,prey_vel_y,prey_survived
0,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,32.304156775165346,617.1599288229557,585.3375353020812,287.68720729621595,206.04844593044717,1.0
1,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,36.62973354821387,545.3114992044318,208.8100295555925,-45.9969368668321,-79.76819158962056,0.0
2,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,25.1856783563417,433.8129103682356,188.0617579214682,107.78597205124552,-113.6075460150359,1.0
3,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,22.274779377958776,765.961697477076,868.2284426163326,229.92998351944124,-170.96566231745496,0.0
4,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,5.038407731477,761.2311197775924,524.6015250053374,-157.11441155815737,140.68504608397052,1.0
5,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,16.026106428824598,105.28819530065641,388.5545528817731,-79.01040896648945,-295.16432958843245,0.0
6,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,8.97296455375228,179.37866705481534,507.236083774546,299.3222555229152,82.26959333812266,0.0
7,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,24.969785985190978,686.6083005214459,511.3175312036619,-265.9387537407947,-107.89591328925059,1.0
8,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,28.638605571618992,473.7457234452739,612.2593778004422,39.86954132975225,70.1463475867295,0.0
9,33.72438017433705,579.551055099262,647.9331365400698,-261.87718596885634,110.10511089402644,10.74848109664817,838.4395159912326,772.4569644437449,-273.3416958640323,-82.85722321176905,0.0
10,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,30.77711665953655,751.9214458691414,166.0165215115002,-168.14765857000015,114.70663769999764,0.0
11,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,20.248449956650276,901.5555431904506,399.7829909873527,34.0378920470632,-111.65584736821606,0.0
12,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,19.7951857732764,118.82625821374725,467.8176554858203,73.9486653296468,-228.19642793038557,0.0
13,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,16.24340407618915,696.407876581149,776.9741644790067,-120.46409642811412,31.95512577532774,0.0
14,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,25.932574993549842,131.0187530813738,874.6719464320278,-254.13019068758643,-225.6381823973068,0.0
15,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,18.229909383703358,614.3017476755278,100.37064021576143,264.4945928421573,84.58201956159202,1.0
16,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,27.703288189215822,356.41901517833804,398.44315965580057,-242.8309917978442,32.57837051399038,0.0
17,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,9.360284030491982,722.8114919015919,713.727380285913,254.92781764508436,80.38591145108013,0.0
18,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,34.72564441233884,66.54482561932646,816.8186378925668,78.76024337157416,156.77842755570725,0.0
19,21.146247522772004,616.4699629353659,203.97753629522578,-272.17021639150676,-243.43084207225408,29.122532919818077,296.4138857578117,310.5732214838524,203.2313392565118,-154.15382778271947,0.0
20,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,34.96768015329796,732.8517998653064,386.99261146786057,42.322063713178025,276.733404612743,0.0
21,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,9.200952283723195,484.07421004485724,932.1482178944763,-124.90461352069369,-73.98030228727677,0.0
22,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,9.36970995848719,757.2324124038266,18.28084776082515,271.37373958262185,210.05771120601625,0.0
23,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,37.88388211476152,180.34177914905698,268.3771614709333,83.48040019635931,125.3434788593502,0.0
24,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,13.713910830910812,140.27389302743205,782.4674002225697,192.4492922263366,-170.96051352805344,0.0
25,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,26.842303586200153,179.65554392519957,622.7807596831558,-142.40210886851833,-254.1222047603523,0.0
26,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,11.818159848087122,334.0639141822635,417.5709839115996,43.30058879731975,-272.56669942209555,1.0
27,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,39.78910898213611,384.82470108028645,47.453768107426946,-282.4059414118382,-195.4408198537602,0.0
28,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,22.804384032611033,227.7643806939347,386.6155888947384,-46.50515237125919,230.8958148273022,0.0
29,38.34899208977209,759.7359171614308,182.2183474945509,-229.74954088155755,251.17548834193906,21.37202557214774,113.09194796747563,665.2788174937779,151.01122153364508,-167.8468012859802,0.0
